"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/21/2020","AirNow","060731016","1","0.032","ppm","30","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/22/2020","AirNow","060731016","1","0.041","ppm","38","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/23/2020","AirNow","060731016","1","0.029","ppm","27","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/25/2020","AirNow","060731016","1","0.04","ppm","37","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/26/2020","AirNow","060731016","1","0.038","ppm","35","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/27/2020","AirNow","060731016","1","0.041","ppm","38","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/28/2020","AirNow","060731016","1","0.036","ppm","33","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/29/2020","AirNow","060731016","1","0.04","ppm","37","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/30/2020","AirNow","060731016","1","0.038","ppm","35","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/31/2020","AirNow","060731016","1","0.03","ppm","28","Kearny Villa Rd.","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/01/2020","AirNow","060731016","1","0.043","ppm","40","Kearny Villa Rd.","19","79.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/02/2020","AirNow","060731016","1","0.04","ppm","37","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/03/2020","AirNow","060731016","1","0.039","ppm","36","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/04/2020","AirNow","060731016","1","0.043","ppm","40","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/05/2020","AirNow","060731016","1","0.039","ppm","36","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/06/2020","AirNow","060731016","1","0.045","ppm","42","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/07/2020","AirNow","060731016","1","0.051","ppm","47","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/08/2020","AirNow","060731016","1","0.054","ppm","50","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/09/2020","AirNow","060731016","1","0.045","ppm","42","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/10/2020","AirNow","060731016","1","0.041","ppm","38","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/11/2020","AirNow","060731016","1","0.042","ppm","39","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/13/2020","AirNow","060731016","1","0.044","ppm","41","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/14/2020","AirNow","060731016","1","0.048","ppm","44","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/15/2020","AirNow","060731016","1","0.053","ppm","49","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/16/2020","AirNow","060731016","1","0.051","ppm","47","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/17/2020","AirNow","060731016","1","0.048","ppm","44","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/18/2020","AirNow","060731016","1","0.041","ppm","38","Kearny Villa Rd.","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/19/2020","AirNow","060731016","1","0.045","ppm","42","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/20/2020","AirNow","060731016","1","0.048","ppm","44","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/21/2020","AirNow","060731016","1","0.048","ppm","44","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/22/2020","AirNow","060731016","1","0.042","ppm","39","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/23/2020","AirNow","060731016","1","0.044","ppm","41","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/24/2020","AirNow","060731016","1","0.044","ppm","41","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/25/2020","AirNow","060731016","1","0.042","ppm","39","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/26/2020","AirNow","060731016","1","0.046","ppm","43","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/27/2020","AirNow","060731016","1","0.038","ppm","35","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/28/2020","AirNow","060731016","1","0.041","ppm","38","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"02/29/2020","AirNow","060731016","1","0.048","ppm","44","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/01/2020","AirNow","060731016","1","0.048","ppm","44","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/02/2020","AirNow","060731016","1","0.044","ppm","41","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/03/2020","AirNow","060731016","1","0.043","ppm","40","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/04/2020","AirNow","060731016","1","0.043","ppm","40","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/05/2020","AirNow","060731016","1","0.049","ppm","45","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/06/2020","AirNow","060731016","1","0.046","ppm","43","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/07/2020","AirNow","060731016","1","0.042","ppm","39","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/08/2020","AirNow","060731016","1","0.039","ppm","36","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/09/2020","AirNow","060731016","1","0.034","ppm","31","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/10/2020","AirNow","060731016","1","0.022","ppm","20","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/11/2020","AirNow","060731016","1","0.033","ppm","31","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/12/2020","AirNow","060731016","1","0.034","ppm","31","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/13/2020","AirNow","060731016","1","0.035","ppm","32","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/14/2020","AirNow","060731016","1","0.042","ppm","39","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/15/2020","AirNow","060731016","1","0.039","ppm","36","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/16/2020","AirNow","060731016","1","0.042","ppm","39","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/17/2020","AirNow","060731016","1","0.047","ppm","44","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/18/2020","AirNow","060731016","1","0.04","ppm","37","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/19/2020","AirNow","060731016","1","0.042","ppm","39","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/20/2020","AirNow","060731016","1","0.04","ppm","37","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/21/2020","AirNow","060731016","1","0.046","ppm","43","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/22/2020","AirNow","060731016","1","0.041","ppm","38","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/23/2020","AirNow","060731016","1","0.044","ppm","41","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/24/2020","AirNow","060731016","1","0.043","ppm","40","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/25/2020","AirNow","060731016","1","0.045","ppm","42","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/26/2020","AirNow","060731016","1","0.044","ppm","41","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/27/2020","AirNow","060731016","1","0.048","ppm","44","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/28/2020","AirNow","060731016","1","0.049","ppm","45","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/29/2020","AirNow","060731016","1","0.046","ppm","43","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/30/2020","AirNow","060731016","1","0.046","ppm","43","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"03/31/2020","AirNow","060731016","1","0.041","ppm","38","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/01/2020","AirNow","060731016","1","0.039","ppm","36","Kearny Villa Rd.","19","79.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/02/2020","AirNow","060731016","1","0.044","ppm","41","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/03/2020","AirNow","060731016","1","0.048","ppm","44","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/04/2020","AirNow","060731016","1","0.043","ppm","40","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/05/2020","AirNow","060731016","1","0.04","ppm","37","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/06/2020","AirNow","060731016","1","0.035","ppm","32","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/07/2020","AirNow","060731016","1","0.038","ppm","35","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/08/2020","AirNow","060731016","1","0.043","ppm","40","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/09/2020","AirNow","060731016","1","0.042","ppm","39","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/10/2020","AirNow","060731016","1","0.04","ppm","37","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/11/2020","AirNow","060731016","1","0.046","ppm","43","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/12/2020","AirNow","060731016","1","0.042","ppm","39","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/13/2020","AirNow","060731016","1","0.036","ppm","33","Kearny Villa Rd.","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/14/2020","AirNow","060731016","1","0.049","ppm","45","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/15/2020","AirNow","060731016","1","0.057","ppm","58","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/16/2020","AirNow","060731016","1","0.054","ppm","50","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/17/2020","AirNow","060731016","1","0.044","ppm","41","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/18/2020","AirNow","060731016","1","0.04","ppm","37","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/19/2020","AirNow","060731016","1","0.042","ppm","39","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/20/2020","AirNow","060731016","1","0.041","ppm","38","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/21/2020","AirNow","060731016","1","0.043","ppm","40","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/22/2020","AirNow","060731016","1","0.056","ppm","54","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"04/23/2020","AirNow","060731016","1","0.059","ppm","64","Kearny Villa Rd.","21","88.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/01/2020","AirNow","060731022","1","0.037","ppm","34","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/02/2020","AirNow","060731022","1","0.032","ppm","30","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/03/2020","AirNow","060731022","1","0.031","ppm","29","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/05/2020","AirNow","060731022","1","0.038","ppm","35","El Cajon - Lexington Elementary School","19","79.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/06/2020","AirNow","060731022","1","0.032","ppm","30","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/07/2020","AirNow","060731022","1","0.027","ppm","25","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/09/2020","AirNow","060731022","1","0.037","ppm","34","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/10/2020","AirNow","060731022","1","0.034","ppm","31","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/12/2020","AirNow","060731022","1","0.039","ppm","36","El Cajon - Lexington Elementary School","19","79.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/13/2020","AirNow","060731022","1","0.039","ppm","36","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/14/2020","AirNow","060731022","1","0.042","ppm","39","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/15/2020","AirNow","060731022","1","0.037","ppm","34","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/16/2020","AirNow","060731022","1","0.041","ppm","38","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/17/2020","AirNow","060731022","1","0.035","ppm","32","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/19/2020","AirNow","060731022","1","0.035","ppm","32","El Cajon - Lexington Elementary School","19","79.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/20/2020","AirNow","060731022","1","0.028","ppm","26","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/21/2020","AirNow","060731022","1","0.033","ppm","31","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/22/2020","AirNow","060731022","1","0.04","ppm","37","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/24/2020","AirNow","060731022","1","0.025","ppm","23","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/26/2020","AirNow","060731022","1","0.039","ppm","36","El Cajon - Lexington Elementary School","19","79.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/27/2020","AirNow","060731022","1","0.038","ppm","35","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/30/2020","AirNow","060731022","1","0.037","ppm","34","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"01/31/2020","AirNow","060731022","1","0.037","ppm","34","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/02/2020","AirNow","060731022","1","0.039","ppm","36","El Cajon - Lexington Elementary School","19","79.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/03/2020","AirNow","060731022","1","0.04","ppm","37","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/09/2020","AirNow","060731022","1","0.041","ppm","38","El Cajon - Lexington Elementary School","19","79.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/10/2020","AirNow","060731022","1","0.035","ppm","32","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/11/2020","AirNow","060731022","1","0.043","ppm","40","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/12/2020","AirNow","060731022","1","0.046","ppm","43","El Cajon - Lexington Elementary School","20","83.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/13/2020","AirNow","060731022","1","0.044","ppm","41","El Cajon - Lexington Elementary School","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/14/2020","AirNow","060731022","1","0.049","ppm","45","El Cajon - Lexington Elementary School","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/15/2020","AirNow","060731022","1","0.053","ppm","49","El Cajon - Lexington Elementary School","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/16/2020","AirNow","060731022","1","0.053","ppm","49","El Cajon - Lexington Elementary School","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/17/2020","AirNow","060731022","1","0.047","ppm","44","El Cajon - Lexington Elementary School","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/18/2020","AirNow","060731022","1","0.044","ppm","41","El Cajon - Lexington Elementary School","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/19/2020","AirNow","060731022","1","0.045","ppm","42","El Cajon - Lexington Elementary School","21","88.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/23/2020","AirNow","060731022","1","0.044","ppm","41","El Cajon - Lexington Elementary School","19","79.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/24/2020","AirNow","060731022","1","0.043","ppm","40","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/25/2020","AirNow","060731022","1","0.045","ppm","42","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/26/2020","AirNow","060731022","1","0.046","ppm","43","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/27/2020","AirNow","060731022","1","0.039","ppm","36","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"02/28/2020","AirNow","060731022","1","0.04","ppm","37","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/01/2020","AirNow","060731022","1","0.047","ppm","44","El Cajon - Lexington Elementary School","19","79.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
"03/02/2020","AirNow","060731022","1","0.039","ppm","36","El Cajon - Lexington Elementary School","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7895650008594","-116.944308"
